,location,total_sqft,bath,price,bhk
4263,other,1350.0,4.0,140.0,4
4267,other,1200.0,2.0,90.0,2
4269,other,2000.0,2.0,160.0,2
4270,other,2679.0,5.0,280.0,4
4277,other,1100.0,3.0,110.0,3
4279,other,1200.0,3.0,99.0,3
4283,other,2456.0,3.0,220.0,3
4284,other,2400.0,4.0,250.0,4
4287,other,860.0,2.0,65.5,2
4288,other,834.0,1.0,62.0,1
4289,other,600.0,1.0,52.0,1
4290,other,2750.0,3.0,260.0,3
4292,other,2075.0,3.0,175.0,3
4293,other,3200.0,3.0,260.0,3
4294,other,1200.0,2.0,100.0,3
4296,other,375.0,1.0,26.0,1
4297,other,800.0,3.0,59.5,2
4299,other,925.0,2.0,70.0,2
4300,other,3500.0,2.0,350.0,4
4301,other,400.0,1.0,35.0,1
4302,other,600.0,1.0,33.0,1
4303,other,800.0,1.0,72.0,1
4304,other,1196.0,2.0,96.0,2
4306,other,800.0,2.0,85.0,2
4308,other,600.0,1.0,35.0,1
4310,other,3978.0,4.0,428.0,4
4311,other,2008.0,3.0,170.0,3
4312,other,1280.0,2.0,100.0,3
4313,other,1044.0,2.0,85.0,2
4314,other,3870.0,4.0,411.0,4
4315,other,1835.0,3.0,175.0,3
4316,other,2380.0,4.0,242.0,4
4317,other,900.0,1.0,70.0,2
4318,other,1517.0,2.0,125.0,2
4319,other,510.0,1.0,34.0,1
4321,other,2700.0,2.0,260.0,3
4324,other,1804.0,3.0,150.0,3
4325,other,3000.0,3.0,300.0,4
4326,other,600.0,1.0,45.0,1
4327,other,2350.0,3.0,210.0,3
4328,other,520.0,2.0,29.0,1
4329,other,600.0,1.0,58.0,1
4330,other,375.0,1.0,40.0,1
4334,other,2375.0,3.0,260.0,4
4336,other,1872.0,3.0,152.0,3
4337,other,600.0,2.0,35.0,1
4340,other,3155.0,3.0,315.0,3
4341,other,1464.0,2.0,135.0,3
4343,other,1707.0,3.0,171.0,3
4344,other,565.0,1.0,33.0,1
4347,other,420.0,1.0,23.5,1
4349,other,3760.0,2.0,280.0,2
4350,other,3071.0,4.0,300.0,3
4351,other,2250.0,3.0,180.0,3
4352,other,1209.0,2.0,100.0,2
4354,other,1200.0,4.0,130.0,4
4355,other,2250.0,3.0,199.0,3
4356,other,1720.0,2.0,126.0,3
4359,other,535.0,1.0,35.0,1
4362,other,680.0,3.0,60.0,2
4363,other,1050.0,2.0,110.0,2
4364,other,1275.0,2.0,105.0,2
4365,other,2048.0,3.0,206.0,3
4371,other,1560.0,2.0,125.0,3
4373,other,1245.0,2.0,120.0,2
4374,other,1485.0,2.0,110.0,3
4376,other,1903.0,3.0,165.0,3
4377,other,551.0,1.0,30.0,1
4378,other,1603.0,2.0,125.0,3
4379,other,450.0,1.0,30.0,1
4380,other,3000.0,4.0,301.0,4
4382,other,1623.0,3.0,155.0,3
4383,other,900.0,1.0,52.3,1
4384,other,1200.0,2.0,110.0,2
4385,other,2648.0,3.0,238.0,3
4388,other,1040.0,2.0,78.0,2
4389,other,1907.0,2.0,200.0,3
4391,other,4446.0,3.0,410.0,3
4392,other,1092.0,3.0,95.0,3
4394,other,1900.0,3.0,190.0,3
4395,other,1630.0,3.0,131.0,3
4400,other,2750.0,5.0,275.0,3
4402,other,1244.0,2.0,95.0,2
4406,other,703.0,2.0,60.0,2
4407,other,1030.0,2.0,77.25,3
4411,other,1500.0,2.0,85.0,1
4413,other,1464.0,2.0,115.0,3
4414,other,1415.0,2.0,120.0,2
4415,other,2400.0,2.0,185.0,3
4419,other,2030.0,2.0,182.0,3
4420,other,1500.0,2.0,145.0,2
4423,other,980.0,3.0,80.0,3
4426,other,2700.0,4.0,295.0,4
4427,other,1300.0,2.0,95.0,2
4428,other,936.0,1.0,53.0,1
4429,other,1277.0,2.0,92.0,2
4430,other,1600.0,2.0,160.0,2
4431,other,1839.0,3.0,160.0,3
4432,other,925.0,2.0,100.0,2
4433,other,650.0,1.0,50.0,1
4434,other,1600.0,3.0,130.0,3
4436,other,2200.0,3.0,225.0,4
4437,other,1626.6,3.0,133.0,3
4439,other,1348.0,2.0,100.0,2
4440,other,3000.0,3.0,265.0,3
4441,other,1200.0,2.0,120.0,3
4442,other,1800.0,3.0,150.0,3
4443,other,2098.0,3.0,210.0,3
4444,other,1800.0,3.0,192.0,3
4445,other,2100.0,1.0,200.0,2
4446,other,1540.0,3.0,150.0,3
4448,other,1200.0,1.0,65.0,1
4450,other,3155.0,4.0,316.0,3
4451,other,1441.0,2.0,115.0,2
4454,other,1200.0,2.0,90.0,3
4455,other,1279.0,2.0,100.0,2
4456,other,1600.0,4.0,120.0,3
4460,other,3300.0,8.0,310.0,8
4461,other,1300.0,2.0,95.0,2
4464,other,1500.0,2.0,120.0,3
4465,other,880.0,1.0,90.0,2
4467,other,2100.0,3.0,210.0,4
4471,other,1200.0,3.0,110.0,3
4472,other,705.0,1.0,65.0,1
4474,other,648.0,1.0,40.0,1
4477,other,1115.0,2.0,115.0,2
4480,other,1630.0,2.0,130.0,3
4482,other,850.0,1.0,50.0,1
4484,other,823.0,2.0,80.0,2
4485,other,2150.0,3.0,170.0,3
4486,other,2200.0,2.0,190.0,3
4489,other,1520.0,3.0,165.0,3
4491,other,1200.0,4.0,120.0,4
4492,other,1892.0,3.0,200.0,3
4494,other,1269.0,2.0,97.0,2
4495,other,1353.0,2.0,110.0,3
4497,other,1950.2,3.0,193.0,3
4499,other,2100.0,3.0,220.0,3
4501,other,2031.0,2.0,200.0,2
4502,other,1200.0,3.0,120.0,3
4503,other,1200.0,2.0,115.0,2
4504,other,2000.0,3.0,200.0,3
4505,other,1150.0,2.0,90.0,2
4506,other,595.0,1.0,40.0,1
4507,other,5480.0,4.0,400.0,3
4508,other,5656.0,5.0,499.0,3
4509,other,3700.0,4.0,400.0,4
4510,other,1625.0,3.0,150.0,3
4511,other,1650.0,3.0,135.0,3
4512,other,925.0,2.0,68.0,2
4513,other,500.0,1.0,51.0,1
4515,other,1650.0,3.0,140.0,3
4516,other,1100.0,2.0,90.0,2
4517,other,2400.0,3.0,185.0,3
4518,other,2250.0,3.0,180.0,3
4519,other,1200.0,2.0,130.0,3
4522,other,1350.0,1.0,120.0,3
4525,other,1232.0,2.0,94.28,2
4526,other,6652.0,6.0,660.0,4
4527,other,6688.0,6.0,700.0,4
4531,other,1490.0,3.0,140.0,3
4532,other,1650.0,1.0,130.0,2
4535,other,1353.0,2.0,110.0,2
